issued_at_utc,window,horizon,target_ts_utc,station_id,event,p_model,p_clim,p_pers,model_version
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,82,dock,0.9999,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,83,dock,0.9998,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,84,dock,0.9996,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,85,dock,1.0,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,86,dock,0.9937,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,87,dock,0.994,0.9809,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,88,dock,0.9995,0.995,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,89,dock,0.9978,0.997,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,9,dock,0.9651,0.995,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,90,dock,0.9692,0.8735,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,91,dock,0.9974,0.991,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,92,dock,0.9858,0.991,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,93,dock,0.9821,0.997,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,94,dock,0.9907,0.9849,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,95,dock,0.9998,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,96,dock,0.9999,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,97,dock,1.0,0.999,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,98,dock,0.9856,0.9849,1.0,v1
2026-07-22T15:05:04.855031+00:00,morning,long,2026-07-23T07:30:00+00:00,99,dock,0.997,0.9849,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,1,bike,0.9673,0.989,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,10,bike,0.9826,0.9157,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,100,bike,0.2735,0.3715,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,101,bike,0.9139,0.8645,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,102,bike,0.9477,0.8514,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,103,bike,0.5467,0.9167,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,104,bike,0.8988,0.6757,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,105,bike,0.9933,0.7176,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,106,bike,0.982,0.8384,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,107,bike,0.9897,0.7771,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,108,bike,0.5381,0.8143,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,109,bike,0.9972,0.9699,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,11,bike,0.9409,0.9869,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,110,bike,0.7704,0.8122,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,111,bike,0.4901,0.5402,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,112,bike,0.7866,0.7982,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,113,bike,0.9631,0.9558,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,114,bike,0.9563,0.995,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,115,bike,0.9962,0.9669,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,116,bike,0.9934,0.7199,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,117,bike,0.8662,0.9829,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,12,bike,0.7989,0.7209,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,13,bike,0.8764,0.9679,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,14,bike,0.9787,0.9779,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,15,bike,0.5478,0.7058,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,16,bike,0.9951,0.9679,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,17,bike,0.8803,0.8253,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,18,bike,0.9747,0.9648,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,19,bike,0.9447,0.995,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,2,bike,0.5219,0.6797,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,20,bike,0.9641,0.995,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,21,bike,0.991,0.9759,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,22,bike,0.9958,0.9709,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,23,bike,0.9986,0.993,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,24,bike,0.9883,0.9869,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,25,bike,0.9435,0.995,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,26,bike,0.9801,0.9538,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,27,bike,0.9657,0.995,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,28,bike,0.7074,0.8976,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,29,bike,0.9859,0.9488,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,3,bike,0.965,0.8112,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,31,bike,0.9804,0.9357,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,32,bike,0.9708,0.9689,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,33,bike,0.9835,0.9769,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,34,bike,0.8324,0.6858,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,35,bike,0.9723,0.9829,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,36,bike,0.9544,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,37,bike,0.8782,0.9448,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,38,bike,0.9777,0.9568,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,39,bike,0.7951,0.6908,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,4,bike,0.9524,0.991,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,40,bike,0.9931,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,41,bike,0.7574,0.8514,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,42,bike,0.9982,0.9849,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,43,bike,0.6222,0.508,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,44,bike,0.9815,0.6616,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,45,bike,0.9959,0.9528,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,47,bike,0.9016,0.9518,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,48,bike,0.9955,0.9618,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,49,bike,0.9567,0.9257,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,5,bike,0.6194,0.7179,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,50,bike,0.9965,0.9488,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,51,bike,0.6522,0.301,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,52,bike,0.9763,0.999,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,53,bike,0.9191,0.988,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,54,bike,0.8652,0.9859,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,55,bike,0.9354,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,56,bike,0.9128,0.9769,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,57,bike,0.9821,0.9709,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,58,bike,0.9953,0.998,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,59,bike,0.4841,0.8163,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,6,bike,0.7764,0.746,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,60,bike,0.8381,0.8183,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,61,bike,0.7568,0.8614,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,62,bike,0.9682,0.9869,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,63,bike,0.9956,0.989,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,64,bike,0.9919,0.9398,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,65,bike,0.9327,0.9869,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,66,bike,0.6576,0.9859,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,67,bike,0.9892,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,68,bike,0.9395,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,69,bike,0.9771,0.996,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,7,bike,0.963,0.7269,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,70,bike,0.9826,0.9578,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,71,bike,0.8794,0.8404,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,72,bike,0.8182,0.7179,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,73,bike,0.6148,0.6275,0.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,74,bike,0.9882,0.8283,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,75,bike,0.9981,0.9006,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,76,bike,0.8744,0.6506,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,77,bike,0.9887,0.9227,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,78,bike,0.9972,0.9337,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,79,bike,0.9175,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,8,bike,0.9745,0.8936,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,80,bike,0.9952,0.9639,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,82,bike,0.9926,0.8956,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,83,bike,0.9972,0.9448,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,84,bike,0.9979,0.9267,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,85,bike,0.9947,0.9488,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,86,bike,0.9389,0.8715,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,87,bike,0.9964,0.9829,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,88,bike,0.9869,0.9378,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,89,bike,0.7998,0.9789,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,9,bike,0.9684,0.9729,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,90,bike,0.9578,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,91,bike,0.9928,0.9548,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,92,bike,0.9785,0.9388,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,93,bike,0.863,0.7289,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,94,bike,0.997,0.9347,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,95,bike,0.9969,0.9257,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,96,bike,0.9795,0.9006,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,97,bike,0.9969,0.9508,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,98,bike,0.9896,0.997,1.0,v1
2026-07-23T06:05:04.145361+00:00,morning,short,2026-07-23T07:30:00+00:00,99,bike,0.9443,0.9849,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,1,bike,0.9784,0.9715,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,10,bike,0.9752,0.9676,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,100,bike,0.9534,0.999,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,101,bike,0.9091,0.9292,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,102,bike,0.8616,0.8476,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,103,bike,0.69,0.706,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,104,bike,0.674,0.6549,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,105,bike,0.963,0.8463,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,106,bike,0.9802,0.9656,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,107,bike,0.9644,0.9833,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,108,bike,0.7543,0.9577,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,109,bike,0.9866,0.9636,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,11,bike,0.6682,0.7139,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,110,bike,0.8326,0.9489,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,111,bike,0.6846,0.8063,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,112,bike,0.926,0.9656,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,113,bike,0.9106,0.9292,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,114,bike,0.7079,0.7232,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,115,bike,0.9956,0.9912,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,116,bike,0.983,0.8456,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,117,bike,0.7423,0.764,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,12,bike,0.7089,0.7286,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,13,bike,0.8015,0.8358,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,14,bike,0.979,0.9892,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,15,bike,0.5762,0.532,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,16,bike,0.9939,0.9951,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,17,bike,0.8421,0.8161,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,18,bike,0.9295,0.9045,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,19,bike,0.7783,0.7766,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,2,bike,0.693,0.704,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,20,bike,0.5335,0.6087,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,21,bike,0.9922,0.9685,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,22,bike,0.994,0.999,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,23,bike,0.9983,0.9971,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,24,bike,0.9852,0.9794,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,25,bike,0.8962,0.9174,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,26,bike,0.9697,0.9833,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,27,bike,0.9282,0.9263,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,28,bike,0.8012,0.8673,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,29,bike,0.9823,0.9774,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,3,bike,0.9457,0.9154,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,31,bike,0.9836,0.9833,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,32,bike,0.9821,0.999,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,33,bike,0.9858,0.9971,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,34,bike,0.9798,0.9829,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,35,bike,0.9501,0.9489,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,36,bike,0.8876,0.9066,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,37,bike,0.7943,0.8122,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,38,bike,0.9697,0.9971,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,39,bike,0.8432,0.8791,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,4,bike,0.9072,0.9066,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,40,bike,0.9886,0.9892,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,41,bike,0.7347,0.8043,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,42,bike,0.9982,0.999,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,43,bike,0.9044,0.9872,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,44,bike,0.9669,0.9164,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,45,bike,0.9912,0.9853,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,47,bike,0.8466,0.8692,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,48,bike,0.9929,0.9872,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,49,bike,0.9676,0.9774,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,5,bike,0.9517,0.999,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,50,bike,0.9952,0.9754,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,51,bike,0.7413,0.3081,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,52,bike,0.9615,0.9676,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,53,bike,0.8326,0.8722,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,54,bike,0.6444,0.7886,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,55,bike,0.6011,0.5693,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,56,bike,0.8431,0.88,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,57,bike,0.9668,0.9331,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,58,bike,0.9689,0.9646,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,59,bike,0.4849,0.4897,0.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,6,bike,0.7796,0.7453,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,60,bike,0.9624,0.9764,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,61,bike,0.4451,0.4081,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,62,bike,0.9101,0.9322,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,63,bike,0.9945,0.9931,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,64,bike,0.9903,0.9931,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,65,bike,0.6732,0.6244,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,66,bike,0.6972,0.7483,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,67,bike,0.9525,0.9636,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,68,bike,0.8485,0.8437,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,69,bike,0.9449,0.9794,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,7,bike,0.8557,0.7896,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,70,bike,0.9842,0.9892,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,71,bike,0.8826,0.8918,1.0,v1
2026-07-23T06:05:04.145361+00:00,evening,long,2026-07-23T16:30:00+00:00,72,bike,0.7237,0.7434,1.0,v1
