issued_at_utc,window,horizon,target_ts_utc,station_id,event,p_model,p_clim,p_pers,model_version
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,14,bike,0.9865,0.9779,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,15,bike,0.7374,0.7058,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,16,bike,0.9938,0.9679,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,17,bike,0.8266,0.8253,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,18,bike,0.9264,0.9648,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,19,bike,0.958,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,2,bike,0.7016,0.6797,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,20,bike,0.9763,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,21,bike,0.9985,0.9759,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,22,bike,0.9941,0.9709,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,23,bike,0.9955,0.993,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,24,bike,0.9869,0.9869,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,25,bike,0.9927,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,26,bike,0.9754,0.9538,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,27,bike,0.9915,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,28,bike,0.9242,0.8976,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,29,bike,0.9784,0.9488,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,3,bike,0.7827,0.8112,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,31,bike,0.965,0.9357,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,32,bike,0.9858,0.9689,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,33,bike,0.9814,0.9769,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,34,bike,0.8525,0.6858,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,35,bike,0.9799,0.9829,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,36,bike,0.9843,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,37,bike,0.9684,0.9448,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,38,bike,0.892,0.9568,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,39,bike,0.829,0.6908,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,4,bike,0.9757,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,40,bike,0.9923,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,41,bike,0.7922,0.8514,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,42,bike,0.9933,0.9849,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,43,bike,0.7883,0.508,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,44,bike,0.7323,0.6616,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,45,bike,0.9954,0.9528,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,47,bike,0.9699,0.9518,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,48,bike,0.9899,0.9618,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,49,bike,0.9826,0.9257,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,5,bike,0.9589,0.7179,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,50,bike,0.9711,0.9488,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,51,bike,0.8436,0.301,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,52,bike,0.9877,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,53,bike,0.92,0.988,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,54,bike,0.9609,0.9859,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,55,bike,0.9754,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,56,bike,0.9759,0.9769,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,57,bike,0.9508,0.9709,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,58,bike,0.996,0.998,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,59,bike,0.7878,0.8163,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,6,bike,0.7167,0.746,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,60,bike,0.9674,0.8183,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,61,bike,0.8533,0.8614,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,62,bike,0.9989,0.9869,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,63,bike,0.9928,0.989,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,64,bike,0.9784,0.9398,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,65,bike,0.9819,0.9869,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,66,bike,0.9335,0.9859,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,67,bike,0.9844,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,68,bike,0.9908,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,69,bike,0.9983,0.996,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,7,bike,0.9437,0.7269,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,70,bike,0.9782,0.9578,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,71,bike,0.8545,0.8404,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,72,bike,0.7068,0.7179,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,73,bike,0.8686,0.6275,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,74,bike,0.9316,0.8283,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,75,bike,0.9655,0.9006,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,76,bike,0.9194,0.6506,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,77,bike,0.9772,0.9227,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,78,bike,0.9096,0.9337,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,79,bike,0.9117,0.997,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,8,bike,0.9394,0.8936,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,80,bike,0.9911,0.9639,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,82,bike,0.9857,0.8956,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,83,bike,0.9989,0.9448,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,84,bike,0.9735,0.9267,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,85,bike,0.9872,0.9488,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,86,bike,0.9663,0.8715,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,87,bike,0.9684,0.9829,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,88,bike,0.9373,0.9378,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,89,bike,0.9071,0.9789,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,9,bike,0.98,0.9729,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,90,bike,0.9846,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,91,bike,0.9207,0.9548,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,92,bike,0.9869,0.9388,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,93,bike,0.9039,0.7289,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,94,bike,0.9693,0.9347,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,95,bike,0.9777,0.9257,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,96,bike,0.9946,0.9006,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,97,bike,0.994,0.9508,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,98,bike,0.9985,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,99,bike,0.9667,0.9849,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,1,dock,0.9876,0.9709,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,10,dock,0.9573,0.9568,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,100,dock,0.9458,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,101,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,102,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,103,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,104,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,105,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,106,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,107,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,108,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,109,dock,0.9911,0.9869,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,11,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,110,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,111,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,112,dock,0.9974,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,113,dock,0.997,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,114,dock,0.9964,0.9749,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,115,dock,0.9982,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,116,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,117,dock,0.9989,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,12,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,13,dock,0.9978,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,14,dock,0.9782,0.9849,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,15,dock,0.9998,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,16,dock,0.876,0.9568,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,17,dock,0.999,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,18,dock,0.9994,0.9889,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,19,dock,0.9894,0.9658,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,2,dock,0.9997,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,20,dock,0.9933,0.9809,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,21,dock,0.9861,0.9668,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,22,dock,0.8872,0.9578,0.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,23,dock,0.948,0.9749,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,24,dock,0.9796,0.9669,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,25,dock,0.9931,0.993,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,26,dock,0.9797,0.9749,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,27,dock,0.9752,0.9769,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,28,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,29,dock,0.9839,0.993,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,3,dock,0.9955,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,31,dock,0.9891,0.9809,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,32,dock,0.9823,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,33,dock,0.9643,0.9769,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,34,dock,0.9985,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,35,dock,0.9904,0.9759,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,36,dock,0.9993,0.993,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,37,dock,0.9964,0.9829,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,38,dock,0.8988,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,39,dock,0.9947,0.99,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,4,dock,0.9941,0.9568,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,40,dock,0.9684,0.9317,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,41,dock,0.9951,0.9709,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,42,dock,0.9888,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,43,dock,0.9997,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,44,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,45,dock,0.9893,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,47,dock,0.9983,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,48,dock,0.9995,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,49,dock,0.9912,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,5,dock,0.9915,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,50,dock,0.9993,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,51,dock,0.9922,0.3319,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,52,dock,0.9951,0.9749,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,53,dock,0.9998,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,54,dock,0.999,0.993,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,55,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,56,dock,0.9977,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,57,dock,0.9979,0.989,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,58,dock,0.99,0.9689,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,59,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,6,dock,0.9938,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,60,dock,0.9982,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,61,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,62,dock,0.957,0.9789,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,63,dock,0.9953,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,64,dock,0.9981,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,65,dock,0.9991,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,66,dock,0.9993,0.989,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,67,dock,0.9987,0.988,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,68,dock,0.9936,0.993,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,69,dock,0.9757,0.9649,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,7,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,70,dock,0.938,0.9193,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,71,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,72,dock,0.9997,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,73,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,74,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,75,dock,0.9999,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,76,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,77,dock,0.9874,0.991,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,78,dock,0.9972,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,79,dock,0.9978,0.9849,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,8,dock,0.9891,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,80,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,82,dock,0.9998,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,83,dock,0.9995,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,84,dock,0.9995,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,85,dock,1.0,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,86,dock,0.9882,0.999,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,87,dock,0.9891,0.9809,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,88,dock,0.9996,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,89,dock,0.9983,0.997,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,9,dock,0.9596,0.995,1.0,v1
2026-07-23T15:05:06.935619+00:00,morning,long,2026-07-24T07:30:00+00:00,90,dock,0.9697,0.8735,1.0,v1
